,id,timestamp,latitude,longitude,speed,direction
13582,A0000,1289378745,39.80011749,116.5742645,0,352
13583,A0000,1289378805,39.80011368,116.5742645,0,352
13584,A0000,1289378865,39.80010986,116.5742645,0,352
13585,A0000,1289378925,39.80011368,116.5742645,0,352
13586,A0000,1289378986,39.80010986,116.5742645,0,352
13587,A0000,1289379046,39.80010986,116.5742645,0,352
13588,A0000,1289379105,39.80010223,116.5742645,0,352
13589,A0000,1289379167,39.80009842,116.5742798,0,352
13590,A0000,1289379227,39.80010223,116.5742798,0,352
13591,A0000,1289379287,39.80010605,116.5742798,0,352
13592,A0000,1289379343,39.80008316,116.5742798,0,352
13593,A0000,1289379408,39.80006027,116.5742798,0,352
13594,A0000,1289379468,39.80005264,116.5742645,0,352
13595,A0000,1289379528,39.80004501,116.5742645,0,352
13596,A0000,1289379589,39.80004883,116.5742645,0,352
13597,A0000,1289379649,39.80004501,116.5742645,0,352
13598,A0000,1289379769,39.80003357,116.5742493,0,352
13599,A0000,1289379830,39.80003357,116.5742493,0,352
13600,A0000,1289379890,39.80002975,116.5742493,0,352
13601,A0000,1289379950,39.80003357,116.5742493,0,352
13602,A0000,1289380011,39.80003738,116.5742493,0,352
13603,A0000,1289380071,39.80003738,116.5742493,0,352
13604,A0000,1289380131,39.80001831,116.5742493,0,182
13605,A0000,1289380191,39.80001831,116.5742493,0,182
13606,A0000,1289380252,39.80001831,116.5742493,0,182
13607,A0000,1289380372,39.80001831,116.5742493,0,182
13608,A0000,1289380433,39.79999924,116.5742493,0,182
13609,A0000,1289380493,39.80001068,116.5742493,0,182
13610,A0000,1289380553,39.80001831,116.5742493,0,182
13611,A0000,1289380674,39.80001831,116.5742493,0,182
13612,A0000,1289380734,39.80002594,116.5742493,0,182
13613,A0000,1289380794,39.8000145,116.5742493,0,182
13614,A0000,1289380854,39.79999161,116.5742493,0,182
13615,A0000,1289380915,39.79998779,116.5742493,0,182
13616,A0000,1289380975,39.79998779,116.5742493,0,182
13617,A0000,1289381035,39.79997635,116.5742493,0,182
13618,A0000,1289381096,39.79996872,116.5742645,0,182
13619,A0000,1289381217,39.79999161,116.5742493,0,182
13620,A0000,1289381277,39.79998779,116.5742493,0,182
13621,A0000,1289381337,39.79998016,116.5742493,0,182
13622,A0000,1289381397,39.79998016,116.5742493,0,182
13623,A0000,1289381457,39.79998016,116.5742493,0,182
13624,A0000,1289381517,39.79998398,116.5742493,0,182
13625,A0000,1289381578,39.79996872,116.5742493,0,182
13626,A0000,1289381637,39.79991531,116.5742645,0,182
13627,A0000,1289381698,39.79992676,116.5742645,0,182
13628,A0000,1289381756,39.79991913,116.5742645,0,182
13629,A0000,1289381819,39.79991913,116.5742493,0,182
13630,A0000,1289381879,39.79992676,116.5742645,0,182
13631,A0000,1289381940,39.79990768,116.5742645,0,182
13632,A0000,1289382000,39.79989624,116.5742645,0,182
13633,A0000,1289382060,39.79988861,116.5742645,0,182
13634,A0000,1289382121,39.79989624,116.5742645,0,182
13635,A0000,1289382181,39.79990005,116.5742645,0,182
13636,A0000,1289382241,39.79990768,116.5742645,0,182
13637,A0000,1289382301,39.79990005,116.5742645,0,182
13638,A0000,1289382362,39.79989624,116.5742493,0,182
13639,A0000,1289382422,39.79989243,116.5742493,0,182
13640,A0000,1289382482,39.7999115,116.5742493,0,182
13641,A0000,1289382542,39.79991913,116.5742493,0,182
13642,A0000,1289382603,39.79991531,116.5742645,0,182
13643,A0000,1289382663,39.7999115,116.5742645,0,182
13644,A0000,1289382723,39.79990387,116.5742493,0,182
13645,A0000,1289382783,39.7999115,116.5742493,0,182
13646,A0000,1289382844,39.79990005,116.5742645,0,182
13647,A0000,1289382904,39.79987717,116.5742645,0,182
13648,A0000,1289382964,39.79987335,116.5742645,0,182
13649,A0000,1289383025,39.79988861,116.5742645,0,182
13650,A0000,1289383085,39.79990005,116.5742798,0,182
13651,A0000,1289383145,39.79990768,116.5742798,0,182
13652,A0000,1289383206,39.79990768,116.5742798,0,182
13653,A0000,1289383266,39.79993057,116.5742798,0,182
13654,A0000,1289383326,39.79995346,116.5743027,0,182
13655,A0000,1289383387,39.79997635,116.5742645,0,182
13656,A0000,1289383447,39.79998016,116.5742645,0,182
13657,A0000,1289383507,39.79998398,116.5742798,0,182
13658,A0000,1289383628,39.79999542,116.5743027,0,182
13659,A0000,1289383688,39.80001068,116.5743027,0,182
13660,A0000,1289383749,39.80001831,116.5743179,0,182
13661,A0000,1289383809,39.80002213,116.5743179,0,182
13662,A0000,1289383870,39.80002213,116.5743179,0,182
13663,A0000,1289383930,39.80002975,116.5743332,0,182
13664,A0000,1289383990,39.8000412,116.5743332,0,182
13665,A0000,1289384050,39.80004501,116.5743332,0,182
13666,A0000,1289384111,39.80005646,116.5743332,0,182
13667,A0000,1289384231,39.80007553,116.5743484,0,182
13668,A0000,1289384292,39.80007935,116.5743484,0,182
13669,A0000,1289384352,39.80010223,116.5743484,0,182
13670,A0000,1289384412,39.80010986,116.5743484,0,182
13671,A0000,1289384473,39.80010986,116.5743484,0,182
13672,A0000,1289384533,39.80010986,116.5743637,0,182
13673,A0000,1289384594,39.80010986,116.5743637,0,182
13674,A0000,1289384654,39.80010223,116.5743637,0,182
13675,A0000,1289384714,39.80010605,116.5743484,0,182
13676,A0000,1289384775,39.80010223,116.5743484,0,182
13677,A0000,1289384835,39.8000946,116.5743484,0,182
13678,A0000,1289384895,39.80008698,116.5743484,0,182
13679,A0000,1289384955,39.80008698,116.5743332,0,182
13680,A0000,1289385016,39.80007553,116.5743179,0,182
13681,A0000,1289385137,39.8000679,116.5743179,0,182
13682,A0000,1289385197,39.80007172,116.5743179,0,182
13683,A0000,1289385257,39.80007553,116.5743179,0,182
13684,A0000,1289385317,39.80007935,116.5743179,0,182
13685,A0000,1289385438,39.80007935,116.5743027,0,182
13686,A0000,1289385498,39.80008316,116.5743027,0,182
13687,A0000,1289385559,39.80007935,116.5743027,0,182
13688,A0000,1289385619,39.80008316,116.5743027,0,182
13689,A0000,1289385679,39.80008316,116.5743027,0,182
13690,A0000,1289385740,39.8000946,116.5743027,0,182
13691,A0000,1289385800,39.8000946,116.5743027,0,182
13692,A0000,1289385860,39.8000946,116.5743027,0,182
13693,A0000,1289385921,39.80009079,116.5743027,0,182
13694,A0000,1289385981,39.80009079,116.5742798,0,182
13695,A0000,1289386041,39.80009079,116.5742798,0,182
13696,A0000,1289386162,39.80010223,116.5742798,0,182
13697,A0000,1289386222,39.80010223,116.5742798,0,182
13698,A0000,1289386282,39.80010605,116.5742798,0,182
13699,A0000,1289386342,39.80009842,116.5742798,0,182
13700,A0000,1289386402,39.80010223,116.5742645,0,182
13701,A0000,1289386463,39.80011368,116.5742645,0,182
13702,A0000,1289386523,39.80011749,116.5742645,0,182
13703,A0000,1289386583,39.80012131,116.5742645,0,182
13704,A0000,1289386643,39.80012131,116.5742645,0,182
13705,A0000,1289386704,39.80011749,116.5742645,0,182
13706,A0000,1289386764,39.80011749,116.5742645,0,182
13707,A0000,1289386824,39.80011749,116.5742645,0,182
13708,A0000,1289386884,39.80010223,116.5742645,0,182
13709,A0000,1289386939,39.80009842,116.5742645,0,182
13710,A0000,1289387005,39.80009842,116.5742493,0,182
13711,A0000,1289387065,39.80009079,116.5742493,0,182
13712,A0000,1289387186,39.80010223,116.5742493,0,182
13713,A0000,1289387246,39.80010605,116.5742493,0,182
13714,A0000,1289387302,39.80010605,116.5742493,0,182
13715,A0000,1289387366,39.80010605,116.5742493,0,182
13716,A0000,1289387426,39.80010605,116.5742493,0,182
13717,A0000,1289387486,39.80010605,116.5742493,0,182
13718,A0000,1289387547,39.80010605,116.574234,0,182
13719,A0000,1289387607,39.80010605,116.574234,0,182
13720,A0000,1289387667,39.80011368,116.5742493,0,182
13721,A0000,1289387727,39.80011368,116.5742493,0,182
13722,A0000,1289387788,39.80011749,116.5742493,0,182
13723,A0000,1289387848,39.80010986,116.5742493,0,182
13724,A0000,1289387904,39.80010223,116.574234,0,182
13725,A0000,1289387969,39.80010605,116.574234,0,182
13726,A0000,1289388029,39.80011749,116.5742493,0,182
13727,A0000,1289388089,39.80012512,116.5742493,0,182
13728,A0000,1289388210,39.80012512,116.5742493,0,182
13729,A0000,1289388270,39.80012512,116.5742645,0,182
13730,A0000,1289388330,39.80012512,116.5742645,0,182
13731,A0000,1289388390,39.80012131,116.5742493,0,182
13732,A0000,1289388451,39.80011368,116.5742645,0,182
13733,A0000,1289388511,39.80012131,116.5742645,0,182
13734,A0000,1289388571,39.80011368,116.5742645,0,354
13735,A0000,1289388632,39.80011749,116.5742645,0,354
13736,A0000,1289388752,39.80012512,116.5742645,0,354
13737,A0000,1289388813,39.80012894,116.5742645,0,354
13738,A0000,1289388933,39.80014038,116.5742493,0,354
13739,A0000,1289388994,39.80014038,116.574234,0,354
13740,A0000,1289389054,39.80014038,116.5742188,0,354
13741,A0000,1289389114,39.80013657,116.574234,0,354
13742,A0000,1289389174,39.80013657,116.5742188,0,354
13743,A0000,1289389235,39.80014801,116.5742188,0,354
13744,A0000,1289389295,39.80015182,116.5742188,0,354
13745,A0000,1289389355,39.80015182,116.5742188,0,354
13746,A0000,1289389416,39.80015182,116.5742188,0,354
13747,A0000,1289389476,39.80015945,116.5742188,0,354
13748,A0000,1289389536,39.80016327,116.5742188,0,354
13749,A0000,1289389596,39.80016708,116.5742188,0,354
13750,A0000,1289389657,39.80016708,116.5742188,0,354
13751,A0000,1289389717,39.80017853,116.5742035,0,354
13752,A0000,1289389777,39.8001709,116.5742035,0,354
13753,A0000,1289389837,39.80018234,116.5742035,0,354
13754,A0000,1289389898,39.80018234,116.5742035,0,354
13755,A0000,1289389958,39.80018997,116.5742035,0,354
13756,A0000,1289390018,39.80020142,116.5741806,0,354
13757,A0000,1289390078,39.80020905,116.5741806,0,354
13758,A0000,1289390139,39.80021667,116.5741653,0,354
13759,A0000,1289390199,39.80020905,116.5741653,0,354
13760,A0000,1289390259,39.80021667,116.5741653,0,354
13761,A0000,1289390320,39.80022049,116.5741806,0,354
13762,A0000,1289390380,39.80021667,116.5741806,0,354
13763,A0000,1289390440,39.80022049,116.5741806,0,354
13764,A0000,1289390500,39.80023575,116.5741653,0,354
13765,A0000,1289390561,39.80024719,116.5741501,0,340
13766,A0000,1289390621,39.80025101,116.5741501,0,340
13767,A0000,1289390681,39.80023956,116.5741501,0,340
13768,A0000,1289390741,39.8002243,116.5741653,0,340
13769,A0000,1289390802,39.80021667,116.5741653,0,340
13770,A0000,1289390922,39.80020142,116.5741806,0,142
13771,A0000,1289390983,39.80020142,116.5741806,0,142
13772,A0000,1289391043,39.80020523,116.5741806,0,152
13773,A0000,1289391103,39.8001976,116.5741806,0,152
13774,A0000,1289391164,39.80017853,116.5741806,0,138
13775,A0000,1289391224,39.80016327,116.5742035,0,138
13776,A0000,1289391284,39.8001442,116.5742035,0,138
13777,A0000,1289391344,39.80013275,116.5742188,0,138
13778,A0000,1289391404,39.80009079,116.574234,0,138
13779,A0000,1289391465,39.80009079,116.574234,0,138
13780,A0000,1289391525,39.80008698,116.574234,0,138
13781,A0000,1289391585,39.80007172,116.574234,0,138
13782,A0000,1289391706,39.80006027,116.5742493,0,138
13783,A0000,1289391766,39.80005646,116.5742493,0,138
13784,A0000,1289391827,39.80004883,116.5742645,0,138
13785,A0000,1289391887,39.80005264,116.5742645,0,138
13786,A0000,1289391947,39.80004883,116.5742645,0,138
13787,A0000,1289392007,39.80004501,116.5742645,0,138
13788,A0000,1289392068,39.80004883,116.5742645,0,138
13789,A0000,1289392128,39.80005646,116.5742645,0,138
13790,A0000,1289392188,39.8000679,116.5742645,0,138
13791,A0000,1289392309,39.80008316,116.5742645,0,138
13792,A0000,1289392490,39.80009842,116.5742645,0,138
13793,A0000,1289392599,39.80010986,116.5742493,0,138
13794,A0000,1289392671,39.8002739,116.5743027,0,138
13795,A0000,1289392731,39.80027771,116.5743027,0,138
13796,A0000,1289392791,39.80028152,116.5743027,0,138
13797,A0000,1289392852,39.80028152,116.5743027,0,138
13798,A0000,1289392912,39.80025864,116.5743027,0,138
13799,A0000,1289392972,39.80024719,116.5743027,0,138
13800,A0000,1289393029,39.80023956,116.5743027,0,138
13801,A0000,1289393092,39.80025101,116.5743027,0,138
13802,A0000,1289393153,39.80024719,116.5743027,0,138
13803,A0000,1289393213,39.80024719,116.5743027,0,138
13804,A0000,1289393273,39.80025864,116.5743027,0,138
13805,A0000,1289393333,39.80026627,116.5743179,0,10
13806,A0000,1289393394,39.80026245,116.5743027,0,10
13807,A0000,1289393514,39.80022812,116.5743027,0,10
13808,A0000,1289393575,39.80022049,116.5743027,0,10
13809,A0000,1289393635,39.80021667,116.5743027,0,10
13810,A0000,1289393695,39.80019379,116.5743027,0,10
13811,A0000,1289393816,39.80019379,116.5743027,0,10
13812,A0000,1289393876,39.80020523,116.5743027,0,10
13813,A0000,1289393936,39.80021667,116.5743027,0,10
13814,A0000,1289393996,39.80021667,116.5743027,0,10
13815,A0000,1289394117,39.80020523,116.5743027,0,10
13816,A0000,1289394177,39.8001976,116.5743027,0,10
13817,A0000,1289394237,39.80020142,116.5743027,0,10
13818,A0000,1289394298,39.8001976,116.5743027,0,10
13819,A0000,1289394358,39.80018997,116.5743027,0,10
13820,A0000,1289394418,39.80018616,116.5743027,0,10
13821,A0000,1289394478,39.80018616,116.5743027,0,10
13822,A0000,1289394539,39.80018997,116.5743027,0,10
13823,A0000,1289394599,39.80018616,116.5743027,0,10
13824,A0000,1289394659,39.80018234,116.5743027,0,10
13825,A0000,1289394720,39.80017853,116.5743027,0,10
13826,A0000,1289394780,39.80018234,116.5743027,0,10
13827,A0000,1289394840,39.80018997,116.5743027,0,10
13828,A0000,1289394901,39.80017853,116.5743027,0,10
13829,A0000,1289394961,39.80017853,116.5743027,0,10
13830,A0000,1289395021,39.80018234,116.5743027,0,10
13831,A0000,1289395081,39.80017853,116.5742798,0,10
13832,A0000,1289395142,39.80018234,116.5743027,0,10
13833,A0000,1289395202,39.80019379,116.5743027,0,10
13834,A0000,1289395262,39.80018616,116.5743027,0,10
13835,A0000,1289395323,39.8001976,116.5743027,0,10
13836,A0000,1289395383,39.80021286,116.5743027,0,22
13837,A0000,1289395443,39.80019379,116.5743027,0,22
13838,A0000,1289395504,39.80018997,116.5743027,0,22
13839,A0000,1289395624,39.8001976,116.5743027,0,22
13840,A0000,1289395684,39.80020523,116.5743027,0,22
13841,A0000,1289395745,39.80022049,116.5743027,0,22
13842,A0000,1289395805,39.80021667,116.5743027,0,22
13843,A0000,1289395926,39.80023956,116.5743179,0,26
13844,A0000,1289395986,39.80022812,116.5743179,0,26
13845,A0000,1289396046,39.80024719,116.5743179,0,22
13846,A0000,1289396107,39.80027008,116.5743332,0,22
13847,A0000,1289396167,39.8003006,116.5743332,0,22
13848,A0000,1289396227,39.80030441,116.5743332,0,22
13849,A0000,1289396288,39.8003273,116.5743484,0,20
13850,A0000,1289396348,39.80031586,116.5743484,0,20
13851,A0000,1289396408,39.80029678,116.5743332,0,20
13852,A0000,1289396468,39.80028152,116.5743332,0,20
13853,A0000,1289396529,39.80027771,116.5743332,0,20
13854,A0000,1289396589,39.80026627,116.5743332,0,20
13855,A0000,1289396649,39.80025101,116.5743332,0,20
13856,A0000,1289396710,39.80024338,116.5743332,0,20
13857,A0000,1289396770,39.80023575,116.5743332,0,20
13858,A0000,1289396830,39.8002243,116.5743179,0,20
13859,A0000,1289396891,39.80021286,116.5743179,0,20
13860,A0000,1289396951,39.80020523,116.5743179,0,20
13861,A0000,1289397011,39.80019379,116.5743179,0,20
13862,A0000,1289397071,39.80018234,116.5743027,0,20
13863,A0000,1289397132,39.8001709,116.5743027,0,20
13864,A0000,1289397192,39.80015945,116.5742798,0,20
13865,A0000,1289397252,39.80014801,116.5742645,0,20
13866,A0000,1289397313,39.80013275,116.5742645,0,20
13867,A0000,1289397373,39.80012512,116.5742493,0,20
13868,A0000,1289397433,39.80012131,116.574234,0,20
13869,A0000,1289397493,39.80011749,116.574234,0,20
13870,A0000,1289397554,39.80011749,116.574234,0,20
13871,A0000,1289397614,39.80011749,116.5742188,0,20
13872,A0000,1289397674,39.80012131,116.5742188,0,20
13873,A0000,1289397735,39.80012131,116.5742188,0,20
13874,A0000,1289397795,39.80011749,116.5742035,0,20
13875,A0000,1289397855,39.80011368,116.5741806,0,20
13876,A0000,1289397916,39.80010986,116.5741806,0,20
13877,A0000,1289397976,39.80010986,116.5741806,0,20
13878,A0000,1289398036,39.80010986,116.5742035,0,20
13879,A0000,1289398096,39.80012131,116.5742035,0,20
13880,A0000,1289398157,39.80011749,116.5742035,0,20
13881,A0000,1289398217,39.80011749,116.5742188,0,20
13882,A0000,1289398277,39.80012131,116.5742188,0,20
13883,A0000,1289398337,39.80011749,116.5742188,0,20
13884,A0000,1289398398,39.80011368,116.574234,0,20
13885,A0000,1289398458,39.80011749,116.574234,0,20
13886,A0000,1289398518,39.80009842,116.574234,0,20
13887,A0000,1289398579,39.80007935,116.5743027,0,20
13888,A0000,1289398639,39.80007553,116.5743332,0,20
13889,A0000,1289398699,39.80005646,116.5743637,0,20
13890,A0000,1289398759,39.80005646,116.5743637,0,20
13891,A0000,1289398819,39.80006409,116.5743484,0,20
13892,A0000,1289398880,39.80006027,116.5743484,0,20
13893,A0000,1289398940,39.80007172,116.5743332,0,20
13894,A0000,1289399000,39.80007553,116.5743179,0,20
13895,A0000,1289399121,39.80007935,116.5743179,0,20
13896,A0000,1289399181,39.80008698,116.5742798,0,20
13897,A0000,1289399242,39.8000946,116.5742798,0,20
13898,A0000,1289399302,39.80009842,116.5742645,0,20
13899,A0000,1289399362,39.80010605,116.5742645,0,20
13900,A0000,1289399422,39.80010605,116.5742645,0,20
13901,A0000,1289399483,39.80010223,116.5742645,0,20
13902,A0000,1289399543,39.80010223,116.5742645,0,20
13903,A0000,1289399603,39.80009842,116.5742645,0,20
13904,A0000,1289399724,39.80011368,116.5742493,0,20
13905,A0000,1289399784,39.80012512,116.574234,0,20
13906,A0000,1289399844,39.80013657,116.5742188,0,20
13907,A0000,1289399905,39.80012512,116.574234,0,20
13908,A0000,1289399965,39.80013657,116.5742188,0,20
13909,A0000,1289400025,39.80014801,116.5742188,0,20
13910,A0000,1289400085,39.80014038,116.574234,0,20
13911,A0000,1289400145,39.80014038,116.574234,0,20
13912,A0000,1289400206,39.80012894,116.574234,0,20
13913,A0000,1289400266,39.80011749,116.574234,0,20
13914,A0000,1289400327,39.80010986,116.5742493,0,20
13915,A0000,1289400387,39.80010986,116.5742493,0,20
13916,A0000,1289400447,39.80009842,116.5742493,0,20
13917,A0000,1289400507,39.80009079,116.5742645,0,20
13918,A0000,1289400567,39.80008316,116.5742798,0,20
13919,A0000,1289400628,39.80008316,116.5742798,0,20
13920,A0000,1289400688,39.80007553,116.5742798,0,20
13921,A0000,1289400748,39.80007172,116.5742798,0,20
13922,A0000,1289400808,39.8000679,116.5742798,0,20
13923,A0000,1289400869,39.80006409,116.5743027,0,20
13924,A0000,1289400929,39.80006027,116.5743027,0,20
13925,A0000,1289400989,39.80005646,116.5743027,0,20
13926,A0000,1289401050,39.80006027,116.5743027,0,20
13927,A0000,1289401110,39.80006409,116.5743027,0,20
13928,A0000,1289401170,39.80006409,116.5743027,0,20
13929,A0000,1289401230,39.80007172,116.5743027,0,20
13930,A0000,1289401291,39.8000679,116.5743027,0,20
13931,A0000,1289401351,39.8000679,116.5743027,0,20
13932,A0000,1289401411,39.8000679,116.5743027,0,20
13933,A0000,1289401471,39.80006409,116.5743027,0,20
13934,A0000,1289401531,39.80006409,116.5743027,0,20
13935,A0000,1289401592,39.80007172,116.5743027,0,20
13936,A0000,1289401652,39.80007553,116.5743027,0,20
13937,A0000,1289401712,39.80007935,116.5743027,0,20
13938,A0000,1289401773,39.80007935,116.5743027,0,20
13939,A0000,1289401833,39.80008316,116.5743027,0,20
13940,A0000,1289401893,39.80008698,116.5743027,0,20
13941,A0000,1289401953,39.80008698,116.5743027,0,20
13942,A0000,1289402014,39.80007553,116.5743027,0,20
13943,A0000,1289402074,39.80007935,116.5743027,0,20
13944,A0000,1289402134,39.80007553,116.5743027,0,20
13945,A0000,1289402195,39.80007935,116.5743027,0,20
13946,A0000,1289402255,39.80008698,116.5743027,0,20
13947,A0000,1289402315,39.80008698,116.5743027,0,20
13948,A0000,1289402375,39.8000946,116.5743027,0,20
13949,A0000,1289402435,39.80009079,116.5743027,0,20
13950,A0000,1289402556,39.80009842,116.5743027,0,20
13951,A0000,1289402616,39.80010223,116.5743027,0,20
13952,A0000,1289402676,39.80010223,116.5743027,0,20
13953,A0000,1289402736,39.80010223,116.5743027,0,20
13954,A0000,1289402797,39.80009842,116.5743027,0,20
13955,A0000,1289402857,39.80010605,116.5743027,0,20
13956,A0000,1289402917,39.80010986,116.5743027,0,20
13957,A0000,1289402977,39.80009842,116.5743027,0,20
13958,A0000,1289403038,39.80009079,116.5743027,0,20
13959,A0000,1289403098,39.80009079,116.5743027,0,20
13960,A0000,1289403158,39.80009842,116.5743027,0,20
13961,A0000,1289403218,39.80009842,116.5743027,0,20
13962,A0000,1289403279,39.80009842,116.5743027,0,20
13963,A0000,1289403339,39.80009842,116.5743027,0,20
13964,A0000,1289403399,39.80008316,116.5743027,0,20
13965,A0000,1289403459,39.80007172,116.5743027,0,20
13966,A0000,1289403519,39.80006409,116.5743027,0,20
13967,A0000,1289403580,39.8000679,116.5743027,0,20
13968,A0000,1289403640,39.8000679,116.5743027,0,20
13969,A0000,1289403700,39.80007172,116.5742798,0,20
13970,A0000,1289403761,39.80007553,116.5742798,0,20
13971,A0000,1289403821,39.80009079,116.5743027,0,20
13972,A0000,1289403881,39.80008316,116.5742798,0,20
13973,A0000,1289403941,39.80008316,116.5742798,0,20
13974,A0000,1289404002,39.80007935,116.5742798,0,20
13975,A0000,1289404062,39.80008316,116.5742798,0,20
13976,A0000,1289404122,39.80007172,116.5742798,0,20
13977,A0000,1289404182,39.80007553,116.5742645,0,20
13978,A0000,1289404243,39.80007935,116.5742798,0,20
13979,A0000,1289404303,39.80008698,116.5742798,0,20
13980,A0000,1289404423,39.80008698,116.5742798,0,20
13981,A0000,1289404484,39.80009079,116.5742798,0,20
13982,A0000,1289404544,39.80009079,116.5742798,0,20
13983,A0000,1289404664,39.80008698,116.5742798,0,20
13984,A0000,1289404725,39.80008316,116.5742798,0,20
13985,A0000,1289404785,39.8000946,116.5742798,0,20
13986,A0000,1289404845,39.80009842,116.5742798,0,20
13987,A0000,1289404906,39.80009842,116.5742798,0,20
13988,A0000,1289404966,39.8000946,116.5742645,0,20
13989,A0000,1289405026,39.80010223,116.5742798,0,20
13990,A0000,1289405087,39.80010605,116.5742798,0,20
13991,A0000,1289405147,39.80011749,116.5742798,0,20
13992,A0000,1289405267,39.80011368,116.5742798,0,20
13993,A0000,1289405328,39.80011749,116.5742798,0,20
13994,A0000,1289405388,39.80012131,116.5742798,0,20
13995,A0000,1289405449,39.80012894,116.5743027,0,20
13996,A0000,1289405509,39.80013275,116.5743027,0,20
13997,A0000,1289405569,39.80013275,116.5743027,0,20
13998,A0000,1289405629,39.80012894,116.5743027,0,20
13999,A0000,1289405689,39.80012512,116.5743027,0,20
14000,A0000,1289405750,39.80012894,116.5743027,0,20
14001,A0000,1289405810,39.80013657,116.5743027,0,20
14002,A0000,1289405871,39.80012512,116.5743027,0,20
14003,A0000,1289405931,39.80014038,116.5743027,0,20
14004,A0000,1289405991,39.80013657,116.5743027,0,20
14005,A0000,1289406052,39.80013657,116.5743027,0,20
14006,A0000,1289406232,39.80014801,116.5743027,0,20
14007,A0000,1289406293,39.80012512,116.5742798,0,20
14008,A0000,1289406353,39.80010223,116.5742798,0,20
14009,A0000,1289406413,39.80011749,116.5742798,0,20
14010,A0000,1289406474,39.80011749,116.5742798,0,20
14011,A0000,1289406534,39.80010986,116.5742798,0,20
14012,A0000,1289406594,39.80009842,116.5742798,0,20
14013,A0000,1289406715,39.80005264,116.5742493,0,20
14014,A0000,1289406775,39.80002975,116.5742493,0,20
14015,A0000,1289406836,39.80003738,116.5742493,0,20
14016,A0000,1289406896,39.80005264,116.574234,0,20
14017,A0000,1289406956,39.80007935,116.5742493,0,20
14018,A0000,1289407016,39.80007172,116.5742493,0,20
14019,A0000,1289407077,39.80008316,116.5742493,0,20
14020,A0000,1289407137,39.80007172,116.574234,0,20
14021,A0000,1289407197,39.80005264,116.574234,0,20
14022,A0000,1289407258,39.80005264,116.5742188,0,20
14023,A0000,1289407318,39.80008316,116.5742188,0,20
14024,A0000,1289407378,39.80009842,116.574234,0,20
14025,A0000,1289407439,39.80010605,116.574234,0,20
14026,A0000,1289407499,39.80010986,116.574234,0,20
14027,A0000,1289407616,39.80012894,116.5742493,0,20
14028,A0000,1289407680,39.80012131,116.5742493,0,20
14029,A0000,1289407740,39.80010223,116.5742493,0,20
14030,A0000,1289407800,39.80011368,116.5742493,0,20
14031,A0000,1289407856,39.80012894,116.5742493,0,20
14032,A0000,1289407918,39.80013657,116.5742493,0,20
14033,A0000,1289407981,39.80012512,116.5742493,0,20
14034,A0000,1289408102,39.80011368,116.5742493,0,20
14035,A0000,1289408162,39.80011368,116.5742493,0,20
14036,A0000,1289408221,39.80010986,116.5742493,0,20
14037,A0000,1289408342,39.80010986,116.5742645,0,20
14038,A0000,1289408403,39.80010605,116.5742645,0,20
14039,A0000,1289408463,39.80010223,116.5742493,0,20
14040,A0000,1289408522,39.80010223,116.5742493,0,20
14041,A0000,1289408583,39.8000946,116.5742645,0,20
14042,A0000,1289408644,39.8000946,116.5742645,0,20
14043,A0000,1289408704,39.80024338,116.5741806,0,310
14044,A0000,1289408764,39.80023956,116.5742035,0,322
14045,A0000,1289408825,39.80018616,116.5742493,0,146
14046,A0000,1289408885,39.80022812,116.574234,6,330
14047,A0000,1289408940,39.80022812,116.574234,0,334
14048,A0000,1289409005,39.80021286,116.5742493,0,334
14049,A0000,1289409066,39.80020905,116.5742493,0,334
14050,A0000,1289409121,39.8001976,116.5742493,0,334
14051,A0000,1289409183,39.80018997,116.5742493,0,334
14052,A0000,1289409246,39.80017853,116.5742645,0,128
14053,A0000,1289409307,39.80017471,116.5742645,0,132
14054,A0000,1289409366,39.80017471,116.5742798,0,132
14055,A0000,1289409427,39.80018234,116.5743027,0,132
14056,A0000,1289409487,39.80017853,116.5742798,0,132
14057,A0000,1289409548,39.80018997,116.574234,0,162
14058,A0000,1289409608,39.80016327,116.5742645,0,132
14059,A0000,1289409728,39.80076981,116.5735016,32,318
14060,A0000,1289409789,39.80064774,116.5736008,0,132
14061,A0000,1289409849,39.80056,116.5736694,0,316
14062,A0000,1289409909,39.80049896,116.5737152,0,318
14063,A0000,1289409970,39.80049133,116.5737152,0,318
14064,A0000,1289410030,39.80047226,116.5737152,0,318
14065,A0000,1289410090,39.80043793,116.5737534,0,318
14066,A0000,1289410150,39.80039978,116.5737686,0,318
14067,A0000,1289410211,39.80039978,116.5737839,0,318
14068,A0000,1289410271,39.80038071,116.5737991,0,318
14069,A0000,1289410331,39.80036926,116.5738144,0,318
14070,A0000,1289410391,39.800354,116.5738144,0,318
14071,A0000,1289410451,39.80036163,116.5738144,0,318
14072,A0000,1289410512,39.800354,116.5738144,0,318
14073,A0000,1289410572,39.80031967,116.5738525,0,318
14074,A0000,1289410628,39.8003273,116.5738678,0,318
14075,A0000,1289410693,39.800354,116.5738525,0,326
14076,A0000,1289410753,39.80033875,116.5738678,0,326
14077,A0000,1289410813,39.80032349,116.5738831,0,326
14078,A0000,1289410873,39.80030441,116.5738983,2,320
14079,A0000,1289410934,39.80029678,116.5739136,0,326
14080,A0000,1289410994,39.80028152,116.5739365,0,326
14081,A0000,1289411054,39.80025101,116.573967,0,148
